Verkehrstage;Starthafen;Abfahrt;Schiff;Zielhafen;Ankunft;Verkehrsart;Bezeichnung;Rundfahrt;Kapazität;Sicht+buchbar;Handkasse;Automat;Spezial;Urlaubsservice;Kurbeitragskontrolle;Banderole ;Ein-Aussteiger
14.07.2022;NS;14:00:00;SP1;SP;14:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
15.07.2022;NS;09:45:00;SP1;SP;10:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
15.07.2022;NS;14:10:00;SP1;SP;14:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
16.07.2022;NS;10:45:00;SP1;SP;11:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
16.07.2022;NS;15:10:00;SP1;SP;15:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
17.07.2022;NS;11:45:00;SP1;SP;13:15:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
17.07.2022;NS;16:10:00;SP1;SP;16:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
18.07.2022;NS;12:00:00;SP1;SP;12:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
18.07.2022;NS;17:00:00;SP1;SP;17:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
19.07.2022;NS;12:45:00;SP1;SP;13:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
19.07.2022;NS;17:45:00;SP1;SP;18:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
20.07.2022;NS;08:00:00;SP1;SP;08:40:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
20.07.2022;NS;17:45:00;SP1;SP;18:25:00;1;Fahrplan 2022;0;1;0;0;0;;0;0;Banderole 1;0
20.07.2022;NS;19:40:00;SP1;SP;20:20:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
22.07.2022;NS;08:45:00;SP1;SP;09:25:00;1;Fahrplan 2022;0;1;0;0;0;;0;0;Banderole 1;0
23.07.2022;NS;09:10:00;SP1;SP;09:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
23.07.2022;NS;15:45:00;SP1;SP;16:25:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
24.07.2022;NS;10:10:00;SP1;SP;10:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
24.07.2022;NS;17:10:00;SP1;SP;17:50:00;1;Fahrplan 2022;0;1;1;1;1;;1;0;Banderole 1;0
